date,open,high,low,close,volume
2023-05-22,257.27,260.08,254.43,257.26,126808129
2023-05-23,261.53,261.53,259.8,260.38,72393439
2023-05-24,259.74,262.45,254.97,258.71,115016545
2023-05-25,259.43,263.8,258.78,261.29,81074026
2023-05-26,261.61,266.7,260.29,263.49,129973321
2023-05-29,259.57,262.35,258.76,260.55,66062277
2023-05-30,262.29,264.25,262.29,263.68,80720113
2023-05-31,266.97,268.26,263.67,265.97,69967886
2023-06-01,266.84,268.66,264.08,266.37,83280537
2023-06-02,265.47,266.04,261.99,264.02,110258438
2023-06-05,261.89,263.05,259.7,261.37,113310573
2023-06-06,260.04,261.13,258.4,259.76,105393335
2023-06-07,263.1,263.85,259.22,261.53,68964638
2023-06-08,259.22,260.39,256.83,258.61,70244426
2023-06-09,260.14,263.85,256.25,260.05,141939692
2023-06-12,258.15,258.15,255.16,256.25,75133698
2023-06-13,255.85,257.28,254.13,255.7,95398799
2023-06-14,255.72,257.61,254.62,256.11,50687801
2023-06-15,262.6,266.1,261.32,263.71,84265347
2023-06-16,260.34,261.63,257.22,259.43,135494512
2023-06-19,265.72,266.83,261.35,264.09,120376980
2023-06-20,264.57,268.44,260.84,264.64,98981341
2023-06-21,267.77,267.77,264.51,266.03,85535987
2023-06-22,263.86,269.42,263.55,266.48,116157528
2023-06-23,267.91,268.61,267.36,267.99,109549970
2023-06-26,267.52,269.02,266.12,267.57,81823369
2023-06-27,271.33,274.51,270.13,272.32,72354410
2023-06-28,274.14,274.14,270.26,270.91,141682060
2023-06-29,274.58,277.43,271.92,274.67,66838964
2023-06-30,272.08,275.58,269.68,272.63,145949902
2023-07-03,272.55,275.71,269.33,272.52,97114913
2023-07-04,266.4,271.44,266.4,269.09,149674368
2023-07-05,269.61,273.31,267.98,270.64,85318782
2023-07-06,276.77,277.39,273.45,275.42,106550705
2023-07-07,274.38,275.94,274.38,275.24,111523005
2023-07-10,273.54,275.58,273.54,274.68,83869883
2023-07-11,272.86,273.94,268.23,271.08,71814918
2023-07-12,272.23,274.46,266.38,270.42,102033851
2023-07-13,266.02,266.02,264.75,265.33,116292770
2023-07-14,261.91,264.93,260.08,262.51,76142303
2023-07-17,262.98,266.4,260.2,263.3,126686152
2023-07-18,266.47,270.96,264.13,267.55,113887641
2023-07-19,275.27,279.16,274.13,276.64,66663614
2023-07-20,273.35,277.54,272.02,274.78,143864840
2023-07-21,278.73,282.69,276.5,279.6,54385828
2023-07-24,279.05,284.19,276.8,280.5,115372825
2023-07-25,277.88,281.08,277.88,280.07,93958737
2023-07-26,281.92,285.56,277.66,281.61,115380928
2023-07-27,282.23,282.56,281.24,281.9,127402408
2023-07-28,284.76,286.0,278.73,282.36,118720044
2023-07-31,280.12,281.91,280.12,281.06,115077983
2023-08-01,276.84,277.68,275.18,276.43,134088557
2023-08-02,271.82,271.95,270.84,271.39,131374234
2023-08-03,273.26,275.73,271.47,273.6,90283933
2023-08-04,273.79,274.51,271.05,272.78,70282318
2023-08-07,271.96,272.03,269.78,270.91,73494554
2023-08-08,271.46,273.15,268.89,271.02,111210720
2023-08-09,273.33,275.66,271.7,273.68,103177884
2023-08-10,273.87,277.64,271.07,274.36,57715236
2023-08-11,270.42,275.99,268.57,272.28,70436569
2023-08-14,275.25,279.27,273.47,276.37,146755143
2023-08-15,280.81,282.71,280.67,281.69,122622869
2023-08-16,281.85,285.1,281.79,283.44,125497838
2023-08-17,287.47,290.82,282.86,286.84,69696645
2023-08-18,292.94,292.94,290.28,291.2,56422197
2023-08-21,293.9,297.39,293.09,295.24,79126326
2023-08-22,297.92,301.74,293.26,297.5,135687825
2023-08-23,298.18,304.03,295.42,299.73,100654477
2023-08-24,301.23,303.9,299.47,301.69,128462481
2023-08-25,296.78,300.98,294.63,297.81,98670993
2023-08-28,301.3,302.78,298.01,300.4,99018564
2023-08-29,294.6,299.09,292.12,295.6,110084937
2023-08-30,294.35,294.35,292.17,292.87,145892870
2023-08-31,297.18,298.69,296.39,297.54,93744460
2023-09-01,299.65,303.63,297.63,300.63,109576090
2023-09-04,304.17,307.62,304.17,306.09,141947330
2023-09-05,305.57,308.43,301.93,305.18,87230694
2023-09-06,302.4,303.03,299.08,301.05,133993409
2023-09-07,300.68,304.34,296.21,300.27,103505306
2023-09-08,304.1,304.54,296.93,300.73,137911345
2023-09-11,303.26,303.64,298.58,301.11,96781313
2023-09-12,304.82,308.97,301.62,305.29,112951657
2023-09-13,303.58,305.74,302.38,304.06,82328336
2023-09-14,306.15,308.01,302.86,305.44,113500791
2023-09-15,300.64,303.28,300.53,301.91,82624738
2023-09-18,305.4,307.63,299.62,303.63,110919868
2023-09-19,304.28,307.59,299.87,303.73,128876858
2023-09-20,301.47,305.22,296.95,301.09,93488415
2023-09-21,301.36,304.35,296.3,300.33,92923405
2023-09-22,302.33,304.09,295.41,299.75,82210600
2023-09-25,299.13,300.36,297.39,298.87,123046692
2023-09-26,305.14,309.62,301.0,305.31,109200288
2023-09-27,307.35,307.92,302.17,305.04,101644253
2023-09-28,305.71,306.52,301.96,304.24,52553183
2023-09-29,296.2,299.43,293.92,296.68,61010119
2023-10-02,293.59,295.48,291.69,293.58,50745643
2023-10-03,293.03,294.43,291.06,292.74,135024828
2023-10-04,290.95,291.91,288.93,290.42,135164182
2023-10-05,293.32,296.23,293.32,295.32,56792714
2023-10-06,292.55,297.32,292.34,294.83,54642404
2023-10-09,298.15,303.53,295.42,299.48,128143433
2023-10-10,298.34,302.84,296.73,299.79,80892618
2023-10-11,299.04,302.64,297.38,300.01,111498776
2023-10-12,300.73,302.05,297.51,299.78,73646752
2023-10-13,299.63,302.29,297.47,299.88,69817122
2023-10-16,306.46,307.6,304.71,306.16,86747765
2023-10-17,295.91,301.51,293.95,297.73,139573083
2023-10-18,290.0,292.0,289.34,290.67,126715147
2023-10-19,289.71,292.13,285.59,288.86,69009577
2023-10-20,289.86,292.43,285.56,289.0,106172115
2023-10-23,290.42,294.24,288.72,291.48,138451498
2023-10-24,293.46,297.1,289.34,293.22,145161777
2023-10-25,295.17,295.17,290.27,291.96,126299026
2023-10-26,295.59,299.59,291.63,295.61,62886096
2023-10-27,298.32,302.79,295.92,299.36,74074295
2023-10-30,299.85,303.82,296.39,300.11,71860823
2023-10-31,303.8,306.9,300.43,303.66,65074416
2023-11-01,304.52,308.71,300.79,304.75,67532625
2023-11-02,302.74,307.3,298.27,302.79,105551065
2023-11-03,303.21,307.69,303.13,305.41,89795056
2023-11-06,304.44,309.76,302.06,305.91,92081602
2023-11-07,305.78,309.58,302.43,306.01,74578467
2023-11-08,311.25,313.96,309.05,311.51,65103765
2023-11-09,301.58,306.69,298.19,302.44,149889154
2023-11-10,297.12,299.5,295.27,297.39,109899642
2023-11-13,293.33,295.98,290.5,293.24,72965233
2023-11-14,293.35,293.35,291.06,292.05,130998901
2023-11-15,291.1,292.68,289.81,291.24,133063482
2023-11-16,286.63,289.76,282.36,286.06,146677984
2023-11-17,282.0,284.79,280.74,282.77,65911774
2023-11-20,280.73,281.92,277.94,279.93,113996962
2023-11-21,288.81,289.77,286.77,288.27,148024462
2023-11-22,295.86,297.06,292.12,294.59,130667009
2023-11-23,294.27,296.88,289.56,293.22,72552345
2023-11-24,292.89,296.01,288.05,292.03,139303330
2023-11-27,287.95,288.93,287.25,288.09,92168855
2023-11-28,281.92,284.25,278.91,281.58,98891924
2023-11-29,282.77,283.54,279.0,281.27,105856406
2023-11-30,277.08,280.76,275.21,277.99,127139262
2023-12-01,276.91,279.96,275.62,277.79,62028571
2023-12-04,272.78,274.49,270.58,272.54,103925324
2023-12-05,270.69,272.32,267.93,270.13,131682006
2023-12-06,269.57,273.28,268.1,270.69,104850350
2023-12-07,271.86,274.27,269.64,271.96,77468553
2023-12-08,273.27,275.63,271.18,273.4,55628440
2023-12-11,266.17,272.55,265.75,269.15,104926990
2023-12-12,271.7,275.17,268.81,271.99,120335090
2023-12-13,269.25,271.2,267.73,269.46,104963381
2023-12-14,271.37,274.96,268.22,271.59,147935341
2023-12-15,273.56,275.2,268.08,271.64,110264065
2023-12-18,265.61,268.3,265.61,267.23,100822857
2023-12-19,265.2,268.85,263.75,266.3,55548598
2023-12-20,264.05,269.07,264.05,267.55,105859732
2023-12-21,268.95,272.72,266.46,269.59,66861876
2023-12-22,268.69,270.59,267.84,269.22,122473683
2023-12-25,273.55,277.19,271.31,274.25,66119224
2023-12-26,279.18,279.18,276.17,277.65,140669627
2023-12-27,278.07,279.27,274.48,276.87,80205125
2023-12-28,279.56,283.46,275.44,279.45,93398401
2023-12-29,285.49,288.01,284.03,286.02,64491415
2024-01-01,294.34,296.75,288.91,292.83,71069990
2024-01-02,288.58,292.89,284.33,288.61,142192132
2024-01-03,284.32,289.3,281.67,285.48,78368720
2024-01-04,288.16,291.86,288.16,290.66,101295445
2024-01-05,286.42,290.69,283.42,287.05,148139945
2024-01-08,283.65,283.65,281.9,282.58,112357514
2024-01-09,284.22,284.22,279.02,281.02,85748817
2024-01-10,282.61,286.28,278.76,282.52,88685372
2024-01-11,281.18,285.35,279.17,282.26,77624614
2024-01-12,278.48,282.64,277.64,280.14,74117977
2024-01-15,278.72,279.91,276.0,277.96,87704151
2024-01-16,273.23,279.13,272.2,275.66,79432297
2024-01-17,273.59,275.9,269.77,272.84,91298249
2024-01-18,281.54,282.66,278.12,280.39,84364592
2024-01-19,282.09,285.3,277.65,281.47,72873934
2024-01-22,284.24,285.97,283.13,284.55,95275087
2024-01-23,283.77,284.16,281.78,282.97,144230136
2024-01-24,282.66,285.35,279.5,282.42,100573368
2024-01-25,279.0,284.19,275.99,280.09,109755657
2024-01-26,273.77,273.77,269.85,271.26,148431401
2024-01-29,266.39,268.26,265.46,266.86,111361124
2024-01-30,262.15,262.15,260.14,261.14,72332258
2024-01-31,251.09,257.52,250.82,254.17,89847355
2024-02-01,252.2,252.2,249.36,250.6,98797616
2024-02-02,256.53,256.83,252.48,254.66,97478258
2024-02-05,254.64,258.39,250.81,254.6,64951173
2024-02-06,259.34,259.34,258.06,258.62,60583602
2024-02-07,260.7,262.37,257.57,259.97,84999923
2024-02-08,261.65,264.76,260.22,262.49,141426194
2024-02-09,260.44,262.98,256.48,259.73,121731071
2024-02-12,260.38,263.17,259.71,261.44,134171842
2024-02-13,263.0,265.74,261.87,263.81,67446214
2024-02-14,263.54,263.54,260.96,262.06,91427333
2024-02-15,265.18,266.97,260.83,263.9,108135130
2024-02-16,264.83,269.01,262.53,265.77,93431619
2024-02-19,263.13,265.09,263.1,264.1,91670102
2024-02-20,259.78,262.47,258.76,260.62,85979152
2024-02-21,257.93,260.49,253.5,256.99,55157954
2024-02-22,256.05,257.86,256.05,257.34,135722239
2024-02-23,258.88,259.94,256.9,258.42,143307524
2024-02-26,257.0,258.4,253.68,256.04,58084689
2024-02-27,256.09,257.83,254.58,256.2,91360314
2024-02-28,259.34,259.46,256.6,258.03,101783383
2024-02-29,259.63,262.1,257.95,260.02,128392653
2024-03-01,264.66,266.1,263.79,264.94,148674686
2024-03-04,267.77,271.47,266.69,269.08,91631348
2024-03-05,267.28,268.91,262.96,265.93,124892317
2024-03-06,270.34,273.96,268.81,271.38,143736032
2024-03-07,270.21,270.6,268.87,269.74,133029778
2024-03-08,273.1,276.74,269.65,273.2,79047033
2024-03-11,272.06,274.67,272.06,273.5,131749059
2024-03-12,271.4,275.48,268.98,272.23,91223064
2024-03-13,268.25,268.25,264.63,266.41,51752149
2024-03-14,266.21,269.18,262.7,265.94,125886424
2024-03-15,259.73,262.27,259.73,261.04,133540187
2024-03-18,264.56,265.32,262.98,264.15,84366731
2024-03-19,268.84,271.32,266.76,269.04,95093442
2024-03-20,271.15,271.15,265.9,266.55,86435707
2024-03-21,267.98,268.91,266.28,267.59,61702644
2024-03-22,264.84,268.37,262.32,265.34,149482317
2024-03-25,265.29,266.82,260.03,263.42,52261359
2024-03-26,263.5,266.76,263.5,265.95,105561452
2024-03-27,266.03,269.49,262.33,265.91,51492961
2024-03-28,274.25,274.9,268.18,271.54,118938045
2024-03-29,269.89,273.64,266.46,270.05,140084851
2024-04-01,271.0,276.4,270.34,273.37,114346223
2024-04-02,273.23,276.72,270.82,273.77,110616923
2024-04-03,278.48,278.91,274.03,276.47,132792414
2024-04-04,275.58,277.95,272.18,275.07,147423448
2024-04-05,273.83,278.82,271.15,274.98,136182509
2024-04-08,273.74,275.59,273.74,274.69,73142370
2024-04-09,271.25,273.67,270.35,272.01,106325613
2024-04-10,274.75,275.06,273.45,274.25,131880990
2024-04-11,278.33,280.43,272.53,276.48,79455607
2024-04-12,279.99,280.7,276.36,278.53,117519737
2024-04-15,284.4,286.81,280.69,283.75,52280024
2024-04-16,286.85,292.51,285.03,288.77,137733266
2024-04-17,285.65,291.84,283.28,287.56,111440325
2024-04-18,289.7,290.12,287.75,288.93,124311309
2024-04-19,284.93,290.41,283.3,286.86,132546883
2024-04-22,286.7,290.91,283.14,287.02,71877824
2024-04-23,285.48,285.79,284.29,285.04,95053980
2024-04-24,289.02,294.1,287.24,290.67,135864355
2024-04-25,290.53,293.96,290.09,292.03,66470614
2024-04-26,291.21,294.39,288.31,291.35,132246460
2024-04-29,296.35,298.18,293.04,295.61,78808207
2024-04-30,289.53,289.55,286.45,288.0,107550805
2024-05-01,281.98,282.18,280.07,281.12,100998892
2024-05-02,284.0,284.89,282.89,283.89,118649274
2024-05-03,283.12,285.13,283.12,284.18,133668121
2024-05-06,283.6,288.06,282.19,285.12,84897761
2024-05-07,279.95,282.51,278.83,280.67,67175314
2024-05-08,281.25,282.03,279.32,280.68,92282829
2024-05-09,287.99,290.67,284.35,287.51,111214987
2024-05-10,287.39,293.61,287.26,290.44,125044225
2024-05-13,289.97,293.74,288.49,291.12,125336861
2024-05-14,291.42,293.77,285.57,289.67,83996065
2024-05-15,288.5,290.41,286.36,288.39,143604752
2024-05-16,279.11,284.72,277.49,281.1,61670369
2024-05-17,285.38,285.38,281.22,282.06,52477039
2024-05-20,284.96,288.32,281.69,285.0,142639163
2024-05-21,280.24,283.85,275.55,279.7,68011917
2024-05-22,278.12,281.17,273.95,277.56,110146753
2024-05-23,273.29,276.4,271.18,273.79,131295310
2024-05-24,269.72,273.45,267.96,270.7,126670158
2024-05-27,273.83,273.83,269.17,270.96,144884435
2024-05-28,265.59,267.12,261.4,264.26,55377470
2024-05-29,267.38,269.49,263.09,266.29,90707410
2024-05-30,269.55,272.8,264.75,268.78,100614815
2024-05-31,266.7,270.3,265.8,268.05,119614822
2024-06-03,261.81,261.81,259.42,260.15,112262967
2024-06-04,256.03,259.62,254.61,257.12,105994969
2024-06-05,261.37,261.92,260.07,261.0,80683383
2024-06-06,250.31,253.68,250.31,252.38,60647470
2024-06-07,248.83,252.98,248.83,251.4,93165020
2024-06-10,248.31,250.77,245.06,247.91,75965747
2024-06-11,249.37,251.48,249.28,250.38,105429813
2024-06-12,245.96,249.46,245.96,248.43,129712666
2024-06-13,250.38,250.38,249.06,249.71,105254793
2024-06-14,254.14,254.84,248.12,251.48,108304298
2024-06-17,258.88,259.93,254.26,257.09,54186152
2024-06-18,256.22,257.19,255.9,256.55,114464890
2024-06-19,257.79,258.39,257.17,257.78,93948176
2024-06-20,254.39,255.61,250.92,253.26,62369739
2024-06-21,258.4,258.42,255.5,256.96,71381815
2024-06-24,254.25,257.17,252.2,254.69,128074361
2024-06-25,253.1,254.99,251.12,253.05,141669507
2024-06-26,253.44,256.6,249.52,253.06,100772316
2024-06-27,249.08,249.82,246.96,248.39,68003869
2024-06-28,248.98,251.84,246.45,249.15,79964689
2024-07-01,251.96,252.8,251.43,252.11,143006603
2024-07-02,254.82,256.73,249.42,253.08,67518539
2024-07-03,249.83,251.99,244.66,248.33,115938136
2024-07-04,248.62,250.91,245.15,248.03,71950415
2024-07-05,252.47,252.47,248.3,250.31,83117756
2024-07-08,244.28,245.94,243.56,244.75,97775225
2024-07-09,243.63,244.7,238.63,241.67,85998788
2024-07-10,244.94,247.11,241.45,244.28,137450559
2024-07-11,249.15,249.15,243.95,245.15,147278903
2024-07-12,244.96,248.37,244.49,246.43,100003621
2024-07-15,251.13,254.02,249.98,252.0,102521706
2024-07-16,254.03,256.73,250.27,253.5,55539206
2024-07-17,256.08,258.36,252.79,255.57,73420282
2024-07-18,266.54,266.7,261.23,263.96,53988560
2024-07-19,262.49,266.12,260.61,263.37,135664911
2024-07-22,262.1,262.36,259.48,260.92,72739094
2024-07-23,263.87,264.13,260.55,262.34,84063417
2024-07-24,264.73,264.73,263.12,263.8,134277127
2024-07-25,260.95,265.42,259.01,262.21,121329017
2024-07-26,260.87,261.02,257.07,259.04,112148055
2024-07-29,267.94,268.35,264.25,266.3,53847185
2024-07-30,268.23,268.81,266.04,267.43,106295785
2024-07-31,265.43,266.41,263.9,265.16,106089230
2024-08-01,268.45,270.74,265.56,268.15,81896959
2024-08-02,267.77,269.22,266.53,267.88,124492829
2024-08-05,268.0,268.0,266.39,267.15,142942540
2024-08-06,269.07,272.25,265.81,269.03,75903588
2024-08-07,263.82,266.77,263.11,264.94,83117824
2024-08-08,264.74,267.99,264.29,266.14,82233497
2024-08-09,271.3,274.4,270.26,272.33,133494441
2024-08-12,274.24,277.38,270.48,273.93,57777034
2024-08-13,272.74,274.46,271.1,272.78,139590351
2024-08-14,271.49,274.42,267.99,271.2,127503502
2024-08-15,270.62,273.78,266.11,269.95,98333501
2024-08-16,268.36,272.06,266.35,269.21,108352047
2024-08-19,270.03,270.11,266.03,268.07,139428926
2024-08-20,270.73,274.27,267.92,271.09,126983684
2024-08-21,264.96,267.65,263.43,265.54,77680328
2024-08-22,269.01,270.35,266.38,268.36,55040019
2024-08-23,264.77,269.58,264.77,267.22,115843342
2024-08-26,267.45,270.16,266.86,268.51,64580773
2024-08-27,266.26,266.26,264.07,264.96,58796374
2024-08-28,266.92,271.25,266.92,269.26,148229422
2024-08-29,274.9,274.9,272.38,273.37,97393421
2024-08-30,278.69,278.69,274.57,276.6,115084649
2024-09-02,271.15,274.16,269.14,271.65,71733180
2024-09-03,274.84,278.31,270.57,274.44,60169821
2024-09-04,277.4,277.4,275.17,275.85,56276327
2024-09-05,269.99,273.35,267.9,270.62,85436520
2024-09-06,271.8,272.78,268.47,270.62,50372550
2024-09-09,270.98,272.51,270.98,271.89,92005590
2024-09-10,273.13,275.22,272.35,273.79,82475211
2024-09-11,273.35,275.42,273.35,274.45,102683292
2024-09-12,275.96,276.82,274.16,275.49,108953059
2024-09-13,282.07,282.07,278.88,280.45,80843152
2024-09-16,284.39,286.71,282.6,284.66,95523034
2024-09-17,273.2,277.39,272.51,274.95,57809732
2024-09-18,272.5,274.53,272.5,273.98,80176929
2024-09-19,274.06,274.65,272.4,273.52,147819230
2024-09-20,270.33,270.33,266.99,267.86,149120003
2024-09-23,268.77,270.69,265.79,268.24,98580895
2024-09-24,271.81,274.05,270.63,272.34,143952503
2024-09-25,269.9,271.32,266.41,268.87,100130225
2024-09-26,269.71,271.35,268.72,270.04,62565330
2024-09-27,266.64,267.77,266.53,267.15,136790358
2024-09-30,263.8,268.85,261.3,265.07,91510742
2024-10-01,271.75,271.75,268.93,269.85,111242918
2024-10-02,264.77,269.16,264.77,268.18,114884693
2024-10-03,270.82,270.82,268.69,269.75,80803595
2024-10-04,263.16,267.66,259.88,263.77,123349079
2024-10-07,269.19,272.45,267.04,269.74,100130747
2024-10-08,274.07,274.47,269.08,271.77,86637215
2024-10-09,270.29,275.28,267.24,271.26,79791464
2024-10-10,272.29,274.08,272.29,273.22,124628181
2024-10-11,268.5,272.62,264.73,268.68,74934113
2024-10-14,273.13,273.84,271.3,272.57,62415001
2024-10-15,270.99,274.33,268.85,271.59,138174554
2024-10-16,268.87,273.03,268.87,271.01,83181262
2024-10-17,268.32,271.37,267.61,269.49,114103266
2024-10-18,269.41,271.47,263.92,267.69,121643317
2024-10-21,270.11,271.07,268.94,270.0,133833879
2024-10-22,271.53,274.97,266.86,270.92,120794132
2024-10-23,272.76,275.01,271.22,273.12,133721021
2024-10-24,272.27,276.02,270.32,273.17,144336213
2024-10-25,277.24,278.94,270.92,274.93,54685702
2024-10-28,273.38,274.39,272.88,273.63,124325382
2024-10-29,280.41,284.97,277.1,281.04,67439171
2024-10-30,277.35,278.42,273.25,275.83,139127760
2024-10-31,279.08,283.21,276.96,280.09,54849458
2024-11-01,283.92,285.89,283.65,284.77,74677284
2024-11-04,281.96,284.46,279.43,281.94,69211422
2024-11-05,289.57,292.69,286.46,289.57,110341728
2024-11-06,293.5,295.44,290.79,293.12,50428281
2024-11-07,299.72,299.72,295.43,296.62,51702493
2024-11-08,297.31,298.35,295.27,296.81,100421030
2024-11-11,292.6,300.01,292.24,296.13,147166474
2024-11-12,295.95,296.19,294.75,295.47,102831439
2024-11-13,297.0,300.27,293.61,296.94,94592889
2024-11-14,302.09,306.55,297.5,302.03,115789178
2024-11-15,303.15,303.41,302.14,302.77,105180860
2024-11-18,299.51,300.78,298.33,299.55,88491244
2024-11-19,302.53,305.86,299.35,302.61,108854927
2024-11-20,306.98,306.98,305.19,306.04,50320769
2024-11-21,307.7,311.52,305.56,308.54,74448787
2024-11-22,309.92,314.78,308.0,311.39,117389115
2024-11-25,315.17,315.17,307.48,310.47,84155098
2024-11-26,306.0,309.18,305.03,307.1,55429108
2024-11-27,304.15,307.36,300.63,304.0,62444098
2024-11-28,295.89,301.02,295.22,298.12,136617043
2024-11-29,299.23,300.46,297.65,299.06,82957716
2024-12-02,297.45,301.63,296.06,298.85,52265398
2024-12-03,296.7,301.36,293.36,297.36,122880562
2024-12-04,288.4,289.96,283.84,286.9,103047512
2024-12-05,283.36,284.99,280.4,282.69,95138626
2024-12-06,287.4,288.35,284.81,286.58,139491788
2024-12-09,281.86,285.27,281.86,284.38,81372439
2024-12-10,288.32,288.32,284.22,285.7,107248957
2024-12-11,279.34,281.62,279.34,281.02,124490059
2024-12-12,288.14,290.19,281.71,285.95,110841674
2024-12-13,287.0,287.0,284.15,285.54,70797368
2024-12-16,287.45,290.23,283.01,286.62,118161084
2024-12-17,293.45,295.94,293.45,294.71,124339987
2024-12-18,300.39,301.87,298.45,300.16,62240884
2024-12-19,298.44,301.37,296.92,299.15,66544850
2024-12-20,297.15,298.95,295.26,297.11,117492710
2024-12-23,295.66,299.7,292.37,296.03,61898024
2024-12-24,294.9,302.24,293.63,297.93,138035488
2024-12-25,299.32,301.63,293.67,297.65,60956745
2024-12-26,296.21,297.51,295.14,296.33,147422083
2024-12-27,300.9,305.28,297.98,301.63,117151397
2024-12-30,300.46,302.49,300.13,301.31,94305199
2024-12-31,310.27,314.01,305.42,309.71,76839486
